application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
1787,Female,TRUE,3.35,Business,NA,640,6,PE/VC,NA
1788,Male,TRUE,3.24,Humanities,NA,640,4,Investment Banking,NA
1789,Female,TRUE,3.25,Humanities,NA,710,6,Other,Admit
1790,Female,TRUE,3.38,Business,NA,630,5,PE/VC,NA
1791,Male,FALSE,3.23,Humanities,Asian,650,5,Consulting,NA
1792,Male,TRUE,3.24,STEM,NA,670,8,Investment Management,Admit
1793,Male,FALSE,3.29,Business,Black,700,5,Consulting,NA
1794,Male,FALSE,3.37,Humanities,White,640,6,PE/VC,NA
1795,Female,FALSE,3.03,Business,Asian,600,4,Other,NA
1796,Female,FALSE,3.13,Business,White,620,4,Consulting,NA
1797,Male,TRUE,3.3,Humanities,NA,650,4,Investment Banking,NA
1798,Male,FALSE,3.14,STEM,Black,680,3,Consulting,NA
1799,Male,TRUE,3.34,Humanities,NA,620,5,Consulting,NA
1800,Male,FALSE,3.44,Humanities,White,700,7,PE/VC,NA
1801,Male,TRUE,3.47,Business,NA,650,5,Technology,NA
1802,Male,FALSE,3.45,STEM,White,670,6,Consulting,NA
1803,Male,FALSE,3.08,STEM,Hispanic,680,6,Consulting,NA
1804,Female,FALSE,3.12,Business,Other,620,5,PE/VC,NA
1805,Male,FALSE,2.99,Humanities,White,570,5,Financial Services,NA
1806,Male,TRUE,3.21,Humanities,NA,700,4,Investment Banking,NA
1807,Female,TRUE,2.98,Humanities,NA,580,5,Investment Banking,NA
1808,Male,FALSE,3.12,Humanities,White,590,3,Financial Services,NA
1809,Female,FALSE,3.27,Business,Black,640,5,Financial Services,NA
1810,Male,FALSE,3.38,Business,White,640,5,Consulting,NA
1811,Male,FALSE,3.25,Humanities,Black,680,5,Other,NA
1812,Male,TRUE,3.28,Humanities,NA,650,5,Consulting,NA
1813,Male,FALSE,3.22,Humanities,White,640,4,Other,NA
1814,Male,FALSE,3.22,Business,White,600,5,Nonprofit/Gov,NA
1815,Male,FALSE,3.37,STEM,Black,630,5,Financial Services,NA
1816,Male,TRUE,3.28,STEM,NA,640,6,Financial Services,NA
1817,Male,FALSE,3.14,Humanities,White,600,4,Investment Management,NA
1818,Male,FALSE,3.41,Humanities,Asian,680,5,Consulting,NA
1819,Male,TRUE,3.42,Business,NA,670,6,Investment Banking,NA
1820,Male,FALSE,3.35,STEM,White,670,5,Financial Services,Admit
1821,Male,FALSE,3.11,STEM,Hispanic,610,5,PE/VC,NA
1822,Female,FALSE,3.21,Humanities,Asian,720,6,Investment Banking,NA
1823,Male,TRUE,3.35,Humanities,NA,610,5,Health Care,NA
1824,Female,TRUE,3.39,Humanities,NA,670,6,PE/VC,NA
1825,Male,FALSE,3.25,Humanities,White,610,4,Other,NA
1826,Male,FALSE,3.16,STEM,Asian,620,4,PE/VC,NA
1827,Male,TRUE,3.21,Humanities,NA,730,3,Consulting,Admit
1828,Male,FALSE,3.32,Humanities,Asian,710,6,PE/VC,Admit
1829,Male,FALSE,3.08,Humanities,White,620,4,Nonprofit/Gov,NA
1830,Male,FALSE,3.29,Humanities,Other,620,4,Other,NA
1831,Male,FALSE,3.4,Humanities,Black,690,6,Investment Banking,NA
1832,Female,TRUE,3.24,Humanities,NA,650,3,CPG,NA
1833,Male,FALSE,2.91,Humanities,Black,610,5,PE/VC,NA
1834,Male,FALSE,3.57,Humanities,Hispanic,760,5,Consulting,NA
1835,Female,TRUE,3.23,STEM,NA,640,4,Consulting,NA
1836,Male,TRUE,3.1,Humanities,NA,610,5,Consulting,NA
1837,Male,TRUE,3.29,STEM,NA,660,5,Nonprofit/Gov,NA
1838,Male,TRUE,3.35,STEM,NA,740,6,PE/VC,NA
1839,Male,FALSE,3.44,Humanities,Black,650,6,Consulting,NA
1840,Male,FALSE,3.1,Humanities,White,630,4,Investment Banking,NA
1841,Male,FALSE,3.14,Humanities,Black,590,5,PE/VC,NA
1842,Male,FALSE,3.4,Business,White,720,6,Other,NA
1843,Female,FALSE,3.12,Humanities,Other,640,5,Consulting,NA
1844,Male,FALSE,3.1,Humanities,Hispanic,580,5,PE/VC,NA
1845,Female,FALSE,3.28,STEM,Asian,690,4,Health Care,NA
1846,Male,FALSE,3.15,STEM,Hispanic,570,6,Technology,NA
1847,Female,TRUE,3.08,Humanities,NA,570,5,Consulting,NA
1848,Male,FALSE,3.1,STEM,White,660,5,Investment Banking,NA
1849,Male,FALSE,3.3,Business,White,630,6,Health Care,NA
1850,Female,FALSE,3.38,STEM,White,730,6,Technology,Admit
1851,Male,FALSE,2.96,Humanities,Black,610,6,Investment Banking,NA
1852,Male,TRUE,3.11,STEM,NA,600,6,Real Estate,NA
1853,Male,FALSE,3.01,Humanities,White,670,3,Other,NA
1854,Male,TRUE,3.36,Humanities,NA,640,6,Nonprofit/Gov,NA
1855,Male,FALSE,3.2,STEM,Asian,600,6,Financial Services,NA
1856,Male,FALSE,3.39,STEM,Hispanic,670,6,Other,NA
1857,Female,FALSE,3.21,Business,Hispanic,570,4,Nonprofit/Gov,NA
1858,Male,FALSE,3.65,Humanities,Asian,760,4,PE/VC,Admit
1859,Male,TRUE,3.27,STEM,NA,670,6,PE/VC,Admit
1860,Male,FALSE,3.31,Business,Hispanic,670,4,Nonprofit/Gov,NA
1861,Female,FALSE,3.25,Humanities,White,610,5,PE/VC,NA
1862,Male,TRUE,3.18,Humanities,NA,580,5,PE/VC,NA
1863,Male,FALSE,3.28,Humanities,Hispanic,710,5,Investment Banking,Admit
1864,Female,TRUE,3.24,Humanities,NA,710,4,Technology,Admit
1865,Male,FALSE,3.29,Business,White,650,6,PE/VC,NA
1866,Male,FALSE,3.26,STEM,Other,660,6,Consulting,Admit
1867,Male,FALSE,3.16,Humanities,Hispanic,710,6,PE/VC,NA
1868,Female,FALSE,3.47,STEM,White,710,8,Financial Services,NA
1869,Male,FALSE,3.1,Business,Asian,630,3,Financial Services,NA
1870,Female,TRUE,3.24,Humanities,NA,650,5,Other,NA
1871,Male,TRUE,3.01,Humanities,NA,630,5,Media/Entertainment,NA
1872,Male,FALSE,3.08,Business,White,660,6,Financial Services,NA
1873,Female,FALSE,3.42,Business,Asian,670,6,Technology,Admit
1874,Male,FALSE,3.35,Humanities,Hispanic,670,6,PE/VC,NA
1875,Female,FALSE,3.13,Business,Hispanic,640,6,PE/VC,NA
1876,Male,FALSE,3.11,Business,Asian,600,6,Other,NA
1877,Female,TRUE,3.13,Business,NA,650,6,Other,NA
1878,Male,FALSE,3.1,Business,Asian,630,5,Investment Banking,NA
1879,Male,FALSE,3.24,Business,Asian,680,5,Consulting,NA
1880,Female,FALSE,3.21,Humanities,White,640,5,Real Estate,NA
1881,Male,FALSE,3.29,Humanities,Hispanic,700,6,Consulting,NA
1882,Female,FALSE,3.22,Business,Other,650,5,Nonprofit/Gov,NA
1883,Male,FALSE,3.18,Humanities,Black,630,5,Health Care,NA
1884,Female,TRUE,3.27,STEM,NA,610,4,PE/VC,NA
1885,Male,FALSE,3.29,STEM,Hispanic,670,5,Other,NA
1886,Male,TRUE,3.19,Humanities,NA,680,5,Technology,NA
1887,Female,TRUE,3.38,Humanities,NA,700,4,Media/Entertainment,NA
1888,Female,FALSE,3.19,Business,Asian,600,3,Consulting,NA
1889,Male,TRUE,3.36,Humanities,NA,750,6,Consulting,NA
1890,Female,FALSE,3.3,STEM,Hispanic,620,6,Consulting,NA
1891,Male,TRUE,3.15,STEM,NA,590,6,Consulting,NA
1892,Male,FALSE,3.5,Humanities,Black,700,5,Other,Admit
1893,Female,FALSE,3.37,Humanities,Black,680,7,Financial Services,Admit
1894,Female,TRUE,3.16,STEM,NA,670,4,Health Care,NA
1895,Male,TRUE,3.33,Business,NA,680,4,Financial Services,Admit
1896,Male,FALSE,3.35,Humanities,Black,660,4,Technology,NA
1897,Male,TRUE,3.42,STEM,NA,730,7,PE/VC,NA
1898,Female,FALSE,3.39,Humanities,White,780,4,Other,Admit
1899,Female,FALSE,3.11,STEM,Asian,580,6,Consulting,NA
1900,Male,FALSE,3.39,Humanities,White,660,6,Health Care,Admit
1901,Female,FALSE,3.25,STEM,White,660,5,Technology,NA
1902,Female,FALSE,3.4,Humanities,Hispanic,660,5,Consulting,Admit
1903,Male,FALSE,3.27,Business,Other,610,4,Consulting,NA
1904,Male,TRUE,3.31,STEM,NA,650,6,Investment Management,NA
1905,Male,FALSE,3.45,Humanities,Black,630,6,Technology,NA
1906,Male,FALSE,3.12,Humanities,White,670,4,PE/VC,NA
1907,Female,TRUE,3.2,Humanities,NA,650,6,PE/VC,NA
1908,Male,TRUE,3.29,STEM,NA,640,6,PE/VC,NA
1909,Male,TRUE,3.37,STEM,NA,640,5,Consulting,NA
1910,Female,FALSE,3.26,STEM,Hispanic,580,5,Technology,NA
1911,Male,TRUE,3.34,Business,NA,720,4,Consulting,NA
1912,Male,TRUE,3.65,STEM,NA,730,5,Consulting,Admit
1913,Female,TRUE,3.34,Business,NA,720,5,Nonprofit/Gov,NA
1914,Male,FALSE,3.43,STEM,Black,680,3,PE/VC,NA
1915,Male,FALSE,3.24,Business,White,640,4,Nonprofit/Gov,NA
1916,Male,TRUE,3.34,STEM,NA,610,6,Nonprofit/Gov,NA
1917,Male,TRUE,3.34,Humanities,NA,760,4,Nonprofit/Gov,NA
1918,Male,FALSE,3.43,Business,White,650,4,CPG,NA
1919,Male,FALSE,3.17,Business,Black,630,5,Consulting,NA
1920,Female,FALSE,3.55,STEM,White,680,5,Consulting,NA
1921,Female,FALSE,3.31,STEM,White,690,6,Nonprofit/Gov,NA
1922,Female,TRUE,3.67,STEM,NA,680,5,PE/VC,NA
1923,Male,TRUE,3.1,Business,NA,710,7,PE/VC,NA
1924,Male,FALSE,3.23,Business,Other,680,5,Nonprofit/Gov,Admit
1925,Male,TRUE,3.1,Humanities,NA,710,4,Health Care,NA
1926,Male,FALSE,3.02,STEM,White,610,6,PE/VC,NA
1927,Male,TRUE,3.2,Business,NA,650,7,Real Estate,NA
1928,Male,TRUE,3.16,Business,NA,680,3,Consulting,NA
1929,Female,FALSE,2.99,Business,Black,570,5,Consulting,NA
1930,Male,FALSE,3.28,STEM,White,600,5,Consulting,NA
1931,Female,FALSE,3.06,STEM,White,610,5,Nonprofit/Gov,NA
1932,Male,FALSE,3.21,STEM,White,620,6,Investment Management,NA
1933,Male,FALSE,3.27,Business,Asian,640,5,Consulting,NA
1934,Male,TRUE,3.2,STEM,NA,570,5,Nonprofit/Gov,NA
1935,Male,TRUE,3.17,STEM,NA,590,6,Consulting,NA
1936,Male,TRUE,3.17,Business,NA,570,5,Real Estate,NA
1937,Male,FALSE,3.26,Business,Asian,690,4,Technology,Admit
1938,Female,FALSE,3.5,STEM,Black,700,5,Consulting,NA
1939,Male,FALSE,3.19,STEM,White,610,6,Consulting,NA
1940,Male,TRUE,3.21,STEM,NA,630,5,Investment Banking,NA
1941,Female,TRUE,3.1,Business,NA,590,5,Investment Banking,NA
1942,Male,FALSE,3.07,Business,White,650,3,Consulting,NA
1943,Male,TRUE,3.18,Business,NA,580,5,Investment Banking,NA
1944,Female,FALSE,3.32,STEM,White,720,2,Media/Entertainment,Admit
1945,Female,FALSE,3.5,Humanities,White,690,6,PE/VC,NA
1946,Male,TRUE,3.42,STEM,NA,680,5,Financial Services,NA
1947,Male,FALSE,3.21,Business,Black,620,6,Investment Banking,NA
1948,Male,TRUE,3.28,Humanities,NA,680,5,Nonprofit/Gov,NA
1949,Male,FALSE,3.11,Humanities,Asian,630,3,Investment Banking,NA
1950,Male,TRUE,3.41,Humanities,NA,710,5,Technology,NA
1951,Male,TRUE,3.23,STEM,NA,570,6,Technology,NA
1952,Female,FALSE,3.52,STEM,White,630,5,Investment Banking,NA
1953,Female,FALSE,3.33,Humanities,White,660,6,Consulting,NA
1954,Male,FALSE,3.22,STEM,White,650,6,PE/VC,NA
1955,Male,FALSE,3.17,Humanities,Black,570,5,Nonprofit/Gov,NA
1956,Female,FALSE,3.2,Business,White,570,5,Technology,NA
1957,Male,FALSE,3.25,Humanities,White,660,5,Financial Services,Admit
1958,Male,TRUE,3.32,Humanities,NA,700,6,Investment Banking,NA
1959,Female,FALSE,3.29,Business,White,640,5,Real Estate,NA
1960,Female,FALSE,3.16,Humanities,Asian,630,3,Technology,NA
1961,Male,TRUE,3.17,Humanities,NA,650,3,Consulting,NA
1962,Female,FALSE,3.23,Humanities,White,660,5,PE/VC,NA
1963,Female,TRUE,3.16,Humanities,NA,610,6,Technology,NA
1964,Female,FALSE,3.12,Business,Black,600,6,Nonprofit/Gov,NA
1965,Male,FALSE,3.33,Humanities,Asian,670,5,Financial Services,Admit
1966,Male,FALSE,3.35,STEM,White,680,3,CPG,NA
1967,Male,FALSE,3.29,Business,Black,680,7,Nonprofit/Gov,NA
1968,Female,FALSE,3.16,Humanities,White,680,4,Consulting,NA
1969,Male,FALSE,3.2,Humanities,Hispanic,570,5,Nonprofit/Gov,NA
1970,Male,FALSE,3.4,Humanities,White,730,4,Consulting,NA
1971,Male,FALSE,3.25,Business,Asian,660,5,Financial Services,NA
1972,Male,FALSE,3.42,STEM,White,730,6,Consulting,Admit
1973,Female,FALSE,3.31,Humanities,White,760,6,Consulting,Admit
1974,Female,FALSE,2.95,STEM,White,570,5,Health Care,NA
1975,Male,FALSE,3.23,Business,White,620,5,PE/VC,NA
1976,Female,TRUE,3.22,STEM,NA,620,6,Health Care,NA
1977,Male,TRUE,3.2,Business,NA,640,4,Other,NA
1978,Male,FALSE,3.15,STEM,White,590,6,Consulting,NA
1979,Female,TRUE,3.07,Business,NA,660,4,Consulting,NA
1980,Male,FALSE,3.2,STEM,Asian,570,6,Health Care,NA
1981,Male,TRUE,3.29,Business,NA,620,6,PE/VC,NA
1982,Male,FALSE,3.1,STEM,Black,690,3,PE/VC,NA
1983,Male,FALSE,3.43,Humanities,White,730,5,Other,NA
1984,Male,FALSE,3.33,STEM,White,690,7,CPG,Admit
1985,Male,FALSE,3.19,Humanities,Black,670,5,PE/VC,NA
1986,Male,FALSE,3.25,Humanities,Asian,580,7,Consulting,NA
1987,Female,TRUE,3.33,Humanities,NA,690,4,Financial Services,Admit
1988,Female,TRUE,3.2,Business,NA,640,6,Energy,NA
1989,Female,FALSE,3.43,Humanities,White,720,7,Consulting,Admit
1990,Male,FALSE,3.23,STEM,Asian,680,5,PE/VC,NA
1991,Male,FALSE,3.36,Business,Black,680,5,Consulting,Admit
1992,Male,FALSE,3.42,STEM,Asian,640,6,Investment Banking,NA
1993,Female,TRUE,3.27,STEM,NA,630,5,Consulting,NA
1994,Male,TRUE,3.2,Humanities,NA,640,4,PE/VC,NA
1995,Male,FALSE,3.51,Humanities,Hispanic,720,6,Investment Management,NA
1996,Female,TRUE,3.2,STEM,NA,650,6,PE/VC,NA
1997,Male,FALSE,3.59,STEM,White,700,6,Other,Admit
1998,Male,TRUE,3.39,Humanities,NA,720,5,Technology,NA
1999,Male,FALSE,3.19,STEM,Asian,740,5,Financial Services,NA
2000,Female,FALSE,3.06,Business,Black,620,5,Investment Banking,NA
2001,Female,FALSE,3.24,STEM,White,630,6,Investment Management,NA
2002,Male,TRUE,3.13,Humanities,NA,700,5,Technology,NA
2003,Male,FALSE,3.23,Business,White,570,5,Investment Banking,NA
2004,Female,FALSE,3.29,Humanities,White,640,5,Consulting,NA
2005,Female,FALSE,3.27,Business,White,660,4,Health Care,Admit
2006,Male,FALSE,3.18,STEM,White,620,7,Consulting,NA
2007,Male,TRUE,3.25,Business,NA,730,6,Financial Services,Admit
2008,Female,FALSE,3.27,Humanities,Other,640,5,Technology,NA
2009,Male,TRUE,2.97,STEM,NA,670,5,PE/VC,NA
2010,Male,FALSE,3.28,Humanities,Asian,690,5,Financial Services,NA
2011,Male,FALSE,3.22,STEM,White,670,4,Other,Admit
2012,Male,TRUE,3.25,Humanities,NA,620,6,Consulting,NA
2013,Male,FALSE,3.07,Business,White,680,4,Nonprofit/Gov,NA
2014,Male,FALSE,3.55,Humanities,Black,690,5,Health Care,NA
2015,Male,FALSE,3.25,STEM,White,650,6,Technology,NA
2016,Female,FALSE,3.33,Humanities,White,650,5,Other,NA
2017,Male,FALSE,3.05,STEM,Hispanic,630,5,Media/Entertainment,NA
2018,Male,FALSE,3.44,Business,Black,690,6,Technology,NA
2019,Male,TRUE,3.41,Business,NA,680,6,Financial Services,NA
2020,Female,FALSE,3.47,Business,Asian,660,6,Consulting,NA
2021,Female,FALSE,2.91,Humanities,White,610,6,Technology,NA
2022,Female,FALSE,3,Humanities,Asian,600,5,PE/VC,NA
2023,Female,TRUE,3.12,Humanities,NA,610,5,Consulting,NA
2024,Male,FALSE,3.26,STEM,White,700,6,Health Care,NA
2025,Male,TRUE,3.08,STEM,NA,670,4,Nonprofit/Gov,NA
2026,Female,TRUE,3.12,STEM,NA,700,4,Health Care,NA
2027,Female,FALSE,3.42,Business,Black,730,4,CPG,Admit
2028,Male,FALSE,3.28,STEM,White,680,6,Consulting,NA
2029,Male,TRUE,3.23,Business,NA,700,4,Consulting,NA
2030,Male,TRUE,3.32,STEM,NA,700,4,Technology,NA
2031,Female,FALSE,3.02,Business,Asian,620,5,Consulting,NA
2032,Male,FALSE,3.5,Humanities,Hispanic,730,4,Financial Services,NA
2033,Female,FALSE,3.32,Humanities,White,650,4,Other,NA
2034,Male,TRUE,3.15,Humanities,NA,570,4,Technology,NA
2035,Male,FALSE,3.19,Business,White,660,5,Technology,NA
2036,Male,FALSE,3.26,Business,Black,660,5,Technology,Admit
2037,Male,FALSE,3.23,Business,Hispanic,640,4,PE/VC,NA
2038,Female,FALSE,3.38,STEM,White,660,5,Financial Services,Admit
2039,Female,FALSE,3.35,STEM,Black,600,5,Nonprofit/Gov,NA
2040,Male,FALSE,3.01,Humanities,White,660,4,PE/VC,NA
2041,Female,TRUE,3.04,Business,NA,630,5,Consulting,NA
2042,Male,FALSE,3.15,Business,White,670,7,Consulting,NA
2043,Male,FALSE,3.19,STEM,White,650,6,Other,NA
2044,Male,TRUE,3.16,Humanities,NA,570,4,Consulting,NA
2045,Male,TRUE,3.1,STEM,NA,670,5,Technology,NA
2046,Female,FALSE,3.01,STEM,Black,570,6,Consulting,NA
2047,Male,FALSE,3.39,Humanities,Asian,640,5,Financial Services,NA
2048,Male,FALSE,3.2,STEM,Black,710,5,Real Estate,NA
2049,Female,TRUE,3.01,Business,NA,680,5,Investment Banking,NA
2050,Female,FALSE,3.28,Business,Black,730,4,PE/VC,Admit
2051,Male,FALSE,3.32,Business,Hispanic,670,5,Real Estate,Admit
2052,Male,FALSE,3.24,Business,White,570,6,Consulting,NA
2053,Female,TRUE,3.27,Humanities,NA,650,4,Consulting,NA
2054,Female,FALSE,3.41,Business,White,690,4,Consulting,Admit
2055,Female,TRUE,3.35,Business,NA,750,7,Real Estate,Admit
2056,Male,FALSE,3.27,Humanities,Black,650,4,Consulting,NA
2057,Male,TRUE,3.43,Business,NA,700,5,Technology,Admit
2058,Female,FALSE,3.08,STEM,Hispanic,620,5,Nonprofit/Gov,NA
2059,Male,TRUE,3.25,Humanities,NA,570,5,Financial Services,NA
2060,Male,TRUE,3.15,Humanities,NA,620,5,Nonprofit/Gov,NA
2061,Male,TRUE,3.15,Business,NA,650,5,Investment Banking,NA
2062,Female,TRUE,3.19,Humanities,NA,640,7,Consulting,NA
2063,Male,TRUE,3.2,STEM,NA,610,4,Consulting,NA
2064,Female,FALSE,3.21,Business,Asian,660,5,Financial Services,Admit
2065,Male,TRUE,3.18,Business,NA,640,6,Consulting,NA
2066,Male,FALSE,2.99,Humanities,Other,570,3,Other,NA
2067,Male,FALSE,3.27,STEM,Black,630,7,Investment Banking,NA
2068,Female,FALSE,3.33,Humanities,Asian,610,4,PE/VC,NA
2069,Male,FALSE,3.31,Humanities,Asian,610,5,Consulting,NA
2070,Male,TRUE,3.1,Business,NA,640,3,Other,NA
2071,Female,FALSE,3.3,Humanities,White,580,5,Other,NA
2072,Male,FALSE,3.26,Business,White,720,5,Technology,NA
2073,Female,FALSE,3.14,STEM,White,570,7,PE/VC,NA
2074,Male,TRUE,2.84,STEM,NA,640,7,Investment Banking,NA
2075,Male,FALSE,3.44,Humanities,Asian,670,6,Consulting,Admit
2076,Male,FALSE,3.27,STEM,Asian,680,6,Consulting,Admit
2077,Male,TRUE,3.25,Business,NA,670,4,PE/VC,NA
2078,Male,TRUE,3.13,Humanities,NA,640,4,Consulting,NA
2079,Male,FALSE,3.11,Business,Black,620,6,Other,NA
2080,Male,TRUE,3.34,Humanities,NA,640,5,Consulting,NA
2081,Female,TRUE,3.32,STEM,NA,640,4,Consulting,NA
2082,Male,TRUE,3.32,Humanities,NA,680,6,Technology,NA
2083,Female,FALSE,3.06,Humanities,White,710,5,Investment Management,NA
2084,Female,FALSE,3.04,Humanities,Asian,660,6,CPG,NA
2085,Male,FALSE,3.28,STEM,Asian,680,7,Nonprofit/Gov,Admit
2086,Female,FALSE,2.86,STEM,White,570,5,Other,NA
2087,Male,FALSE,3.1,Business,Hispanic,660,4,Other,NA
2088,Female,FALSE,3.32,STEM,Asian,650,6,Consulting,NA
2089,Female,FALSE,3.18,STEM,White,660,4,Nonprofit/Gov,NA
2090,Male,FALSE,3.26,STEM,Asian,600,7,Consulting,NA
2091,Male,FALSE,3.4,Humanities,Asian,660,6,Technology,NA
2092,Female,FALSE,3.09,Humanities,Black,720,6,Other,NA
2093,Female,FALSE,3.14,Humanities,Hispanic,660,6,Nonprofit/Gov,NA
2094,Female,TRUE,3.19,Humanities,NA,600,5,Other,NA
2095,Female,FALSE,3.3,STEM,Other,730,4,Investment Banking,NA
2096,Female,FALSE,3.16,Business,White,620,5,Consulting,NA
2097,Female,FALSE,3.13,Humanities,White,620,5,PE/VC,NA
2098,Female,FALSE,3.14,STEM,Hispanic,660,6,Investment Banking,NA
2099,Male,TRUE,3.06,Business,NA,570,4,Consulting,NA
2100,Male,FALSE,3.03,STEM,White,610,4,Technology,NA
2101,Male,FALSE,3.26,Humanities,Black,630,5,PE/VC,NA
2102,Male,TRUE,3.29,Humanities,NA,640,5,Nonprofit/Gov,NA
2103,Female,FALSE,3.29,Humanities,Asian,570,4,Consulting,NA
2104,Male,FALSE,3.27,Business,Asian,670,6,CPG,Admit
2105,Female,FALSE,3.24,Humanities,Black,670,6,Technology,NA
2106,Male,FALSE,3.17,Humanities,Asian,650,6,Consulting,NA
2107,Female,FALSE,3.37,Humanities,Black,670,4,Technology,Admit
2108,Male,FALSE,3.31,STEM,White,680,7,Technology,Admit
2109,Female,FALSE,3.24,STEM,Asian,670,5,Other,Admit
2110,Male,TRUE,3.33,Business,NA,710,5,PE/VC,NA
2111,Male,TRUE,2.98,Business,NA,590,4,Technology,NA
2112,Male,TRUE,3.13,Humanities,NA,570,5,PE/VC,NA
2113,Male,FALSE,3.03,STEM,White,570,4,Consulting,NA
2114,Male,TRUE,3.22,Business,NA,570,6,PE/VC,NA
2115,Female,FALSE,3.19,Business,White,620,4,Technology,NA
2116,Male,FALSE,3.17,STEM,Asian,570,5,Nonprofit/Gov,NA
2117,Female,TRUE,3.22,STEM,NA,720,7,Nonprofit/Gov,Admit
2118,Male,FALSE,3.36,STEM,Hispanic,570,7,Real Estate,NA
2119,Female,TRUE,3.41,Business,NA,730,5,PE/VC,Admit
2120,Male,TRUE,3.3,Humanities,NA,680,5,CPG,Admit
2121,Female,FALSE,3.14,STEM,Black,650,5,Technology,NA
2122,Male,TRUE,3.24,STEM,NA,680,5,Other,Admit
2123,Male,FALSE,3.37,STEM,Hispanic,600,5,Investment Management,NA
2124,Male,TRUE,3.1,STEM,NA,610,5,Real Estate,NA
2125,Female,FALSE,3.3,STEM,Hispanic,700,6,Retail,Admit
2126,Male,FALSE,3.42,Humanities,Other,640,5,Technology,NA
2127,Female,FALSE,3.34,Business,Hispanic,690,3,Technology,NA
2128,Male,FALSE,3.35,Humanities,Black,720,5,Consulting,NA
2129,Male,FALSE,3.26,Business,Other,620,5,Nonprofit/Gov,NA
2130,Male,TRUE,3.18,Business,NA,640,5,Financial Services,NA
2131,Female,FALSE,3.15,Humanities,White,570,4,PE/VC,NA
2132,Male,TRUE,2.99,Business,NA,630,4,Health Care,NA
2133,Male,TRUE,3.19,STEM,NA,580,5,Consulting,NA
2134,Male,TRUE,3.32,Humanities,NA,700,6,PE/VC,NA
2135,Male,TRUE,3.21,Business,NA,670,5,Consulting,NA
2136,Female,FALSE,3.06,Business,White,580,4,Consulting,NA
2137,Male,FALSE,3.53,Humanities,White,740,5,PE/VC,Admit
2138,Male,FALSE,3.2,Humanities,White,670,4,PE/VC,NA
2139,Male,FALSE,3.02,Humanities,White,610,6,Technology,NA
2140,Male,TRUE,3.03,Business,NA,630,5,PE/VC,NA
2141,Male,TRUE,3.46,Humanities,NA,650,4,Nonprofit/Gov,NA
2142,Male,TRUE,3.13,STEM,NA,680,6,Consulting,NA
2143,Male,TRUE,3.31,STEM,NA,650,5,Nonprofit/Gov,NA
2144,Female,FALSE,3.19,Humanities,Asian,620,6,Consulting,NA
2145,Male,FALSE,3.36,Humanities,White,680,6,Health Care,NA
2146,Female,FALSE,3.24,Business,Black,700,5,Health Care,NA
2147,Male,TRUE,3.28,STEM,NA,740,6,Investment Banking,NA
2148,Male,TRUE,3.4,STEM,NA,690,4,PE/VC,Admit
2149,Male,FALSE,3.15,Business,White,600,5,Financial Services,NA
2150,Female,TRUE,3.06,Business,NA,660,4,Investment Banking,NA
2151,Female,FALSE,3.18,Humanities,Asian,610,4,Real Estate,NA
2152,Female,FALSE,3.18,Business,Asian,580,5,Investment Banking,NA
2153,Male,FALSE,3.02,Humanities,Asian,590,6,PE/VC,NA
2154,Male,FALSE,3.17,Humanities,Black,710,4,Consulting,NA
2155,Male,FALSE,3.11,STEM,Asian,610,5,Investment Banking,NA
2156,Male,TRUE,3.08,Humanities,NA,620,6,Consulting,NA
2157,Male,FALSE,3.42,Humanities,Black,720,5,PE/VC,NA
2158,Male,FALSE,3.29,STEM,White,610,7,Consulting,NA
2159,Male,FALSE,3.33,Humanities,White,680,7,Consulting,NA
2160,Male,FALSE,3.43,Business,White,650,5,Consulting,NA
2161,Male,TRUE,3.19,Business,NA,730,6,Consulting,NA
2162,Male,FALSE,3.48,Business,Hispanic,660,4,Real Estate,Admit
2163,Female,FALSE,3.36,Humanities,Black,680,5,Consulting,NA
2164,Male,TRUE,3.46,Business,NA,620,6,Media/Entertainment,NA
2165,Female,FALSE,3.27,Humanities,White,650,7,Consulting,NA
2166,Female,TRUE,3.36,Humanities,NA,720,6,Consulting,Admit
2167,Female,TRUE,3.45,Business,NA,700,4,PE/VC,NA
2168,Female,TRUE,3.15,Business,NA,640,6,Other,NA
2169,Male,TRUE,2.87,STEM,NA,610,4,Nonprofit/Gov,NA
2170,Female,TRUE,3.08,STEM,NA,660,4,Consulting,NA
2171,Male,FALSE,3.02,Business,Black,630,5,Consulting,NA
2172,Female,FALSE,2.94,Business,White,590,6,Nonprofit/Gov,NA
2173,Male,TRUE,3.32,Business,NA,660,5,Nonprofit/Gov,Admit
2174,Female,FALSE,2.86,Business,Hispanic,610,3,Investment Banking,NA
2175,Female,FALSE,3.3,Humanities,Hispanic,700,5,Consulting,NA
2176,Male,FALSE,3.55,STEM,White,720,4,Investment Banking,NA
2177,Male,FALSE,3.14,Humanities,Black,620,5,Investment Banking,NA
2178,Female,FALSE,3.16,Business,Asian,660,4,Investment Banking,NA
2179,Female,FALSE,2.98,STEM,Black,650,6,Consulting,NA
2180,Male,TRUE,3.12,STEM,NA,660,5,PE/VC,NA
2181,Male,FALSE,3.23,STEM,White,710,5,Consulting,NA
2182,Male,FALSE,3.32,Humanities,White,670,6,Consulting,NA
2183,Male,FALSE,3.19,Humanities,Black,630,5,Nonprofit/Gov,NA
